11/9/2019 10:29:58 	 'A-POIS' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\A-POIS.WAL
11/9/2019 10:29:58 	 'AQBRIK01' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQBRIK01.WAL
11/9/2019 10:29:58 	 'AQBRIK02' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQBRIK02.WAL
11/9/2019 10:29:58 	 'AQBRIK03' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQBRIK03.WAL
11/9/2019 10:29:58 	 'AQCOMP01' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCOMP01.WAL
11/9/2019 10:29:58 	 'AQCONC01' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC01.WAL
11/9/2019 10:29:58 	 'AQCONC02' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC02.WAL
11/9/2019 10:29:58 	 'AQCONC03' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC03.WAL
11/9/2019 10:29:58 	 'AQCONC04' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC04.WAL
11/9/2019 10:29:58 	 'AQCONC05' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC05.WAL
11/9/2019 10:29:58 	 'AQCONC06' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC06.WAL
11/9/2019 10:29:58 	 'AQCONC07' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC07.WAL
11/9/2019 10:29:58 	 'AQCONC08' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC08.WAL
11/9/2019 10:29:58 	 'AQCONC09' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC09.WAL
11/9/2019 10:29:58 	 'AQCONC10' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC10.WAL
11/9/2019 10:29:58 	 'AQCONC11' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC11.WAL
11/9/2019 10:29:58 	 'AQCONC12' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC12.WAL
11/9/2019 10:29:58 	 'AQCONC13' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC13.WAL
11/9/2019 10:29:58 	 'AQCONC14' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC14.WAL
11/9/2019 10:29:58 	 'AQCONC15' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC15.WAL
11/9/2019 10:29:58 	 'AQCONC16' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC16.WAL
11/9/2019 10:29:58 	 'AQCONC17' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC17.WAL
11/9/2019 10:29:58 	 'AQCONC18' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQCONC18.WAL
11/9/2019 10:29:58 	 'AQDIRT01' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQDIRT01.WAL
11/9/2019 10:29:58 	 'AQDIRT02' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQDIRT02.WAL
11/9/2019 10:29:58 	 'AQDIRT03' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQDIRT03.WAL
11/9/2019 10:29:58 	 'AQDOOR01' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQDOOR01.WAL
11/9/2019 10:29:58 	 'AQDOOR02' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQDOOR02.WAL
11/9/2019 10:29:58 	 'AQF001' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF001.WAL
11/9/2019 10:29:58 	 'AQF002' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF002.WAL
11/9/2019 10:29:58 	 'AQF003' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF003.WAL
11/9/2019 10:29:58 	 'AQF004' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF004.WAL
11/9/2019 10:29:58 	 'AQF005' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF005.WAL
11/9/2019 10:29:58 	 'AQF006' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF006.WAL
11/9/2019 10:29:58 	 'AQF007' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF007.WAL
11/9/2019 10:29:58 	 'AQF008' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF008.WAL
11/9/2019 10:29:58 	 'AQF009' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF009.WAL
11/9/2019 10:29:58 	 'AQF010' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF010.WAL
11/9/2019 10:29:58 	 'AQF011' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF011.WAL
11/9/2019 10:29:58 	 'AQF012' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF012.WAL
11/9/2019 10:29:58 	 'AQF013' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF013.WAL
11/9/2019 10:29:58 	 'AQF014' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF014.WAL
11/9/2019 10:29:58 	 'AQF015' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF015.WAL
11/9/2019 10:29:58 	 'AQF016' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF016.WAL
11/9/2019 10:29:58 	 'AQF017' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF017.WAL
11/9/2019 10:29:58 	 'AQF018' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF018.WAL
11/9/2019 10:29:58 	 'AQF019' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF019.WAL
11/9/2019 10:29:58 	 'AQF020' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF020.WAL
11/9/2019 10:29:58 	 'AQF021' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF021.WAL
11/9/2019 10:29:58 	 'AQF022' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF022.WAL
11/9/2019 10:29:58 	 'AQF023' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF023.WAL
11/9/2019 10:29:58 	 'AQF024' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF024.WAL
11/9/2019 10:29:58 	 'AQF025' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF025.WAL
11/9/2019 10:29:58 	 'AQF026' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF026.WAL
11/9/2019 10:29:58 	 'AQF027' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF027.WAL
11/9/2019 10:29:58 	 'AQF028' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF028.WAL
11/9/2019 10:29:58 	 'AQF029' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF029.WAL
11/9/2019 10:29:58 	 'AQF030' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF030.WAL
11/9/2019 10:29:58 	 'AQF031' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF031.WAL
11/9/2019 10:29:58 	 'AQF032' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF032.WAL
11/9/2019 10:29:58 	 'AQF033' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF033.WAL
11/9/2019 10:29:58 	 'AQF034' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF034.WAL
11/9/2019 10:29:58 	 'AQF035' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF035.WAL
11/9/2019 10:29:58 	 'AQF036' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF036.WAL
11/9/2019 10:29:58 	 'AQF037' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF037.WAL
11/9/2019 10:29:58 	 'AQF038' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF038.WAL
11/9/2019 10:29:58 	 'AQF039' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF039.WAL
11/9/2019 10:29:58 	 'AQF040' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF040.WAL
11/9/2019 10:29:58 	 'AQF041' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF041.WAL
11/9/2019 10:29:58 	 'AQF042' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF042.WAL
11/9/2019 10:29:58 	 'AQF043' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF043.WAL
11/9/2019 10:29:58 	 'AQF044' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF044.WAL
11/9/2019 10:29:58 	 'AQF045' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF045.WAL
11/9/2019 10:29:58 	 'AQF046' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF046.WAL
11/9/2019 10:29:58 	 'AQF047' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF047.WAL
11/9/2019 10:29:59 	 'AQF048' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF048.WAL
11/9/2019 10:29:59 	 'AQF049' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF049.WAL
11/9/2019 10:29:59 	 'AQF050' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF050.WAL
11/9/2019 10:29:59 	 'AQF051' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF051.WAL
11/9/2019 10:29:59 	 'AQF052' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF052.WAL
11/9/2019 10:29:59 	 'AQF053' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF053.WAL
11/9/2019 10:29:59 	 'AQF054' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF054.WAL
11/9/2019 10:29:59 	 'AQF055' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF055.WAL
11/9/2019 10:29:59 	 'AQF056' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF056.WAL
11/9/2019 10:29:59 	 'AQF057' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF057.WAL
11/9/2019 10:29:59 	 'AQF058' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF058.WAL
11/9/2019 10:29:59 	 'AQF059' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF059.WAL
11/9/2019 10:29:59 	 'AQF060' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF060.WAL
11/9/2019 10:29:59 	 'AQF061' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF061.WAL
11/9/2019 10:29:59 	 'AQF062' imported from C:\users\lavender\My Documents\doom2quake\d2q\DOOM\AQF062.WAL
